	id	name	num_neighborhoods_enriched	top	num_connected_components	size_connected_components	num_large_connected_components	domain
346	346	GO:0001892 embryonic placenta development	4.0	False	0		0	0
347	347	GO:0001893 maternal placenta development	17.0	False	17	[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	0	0
348	348	GO:0001894 tissue homeostasis	28.0	False	4	[25  1  1  1]	1	0
349	349	GO:0001895 retina homeostasis	0.0	False	0		0	0
350	350	GO:0001899 negative regulation of cytolysis by symbiont of host cells	0.0	False	0		0	0
351	351	GO:0001906 cell killing	0.0	False	0		0	0
352	352	GO:0001909 leukocyte mediated cytotoxicity	0.0	False	0		0	0
353	353	GO:0001910 regulation of leukocyte mediated cytotoxicity	0.0	False	0		0	0
354	354	GO:0001911 negative regulation of leukocyte mediated cytotoxicity	0.0	False	0		0	0
355	355	GO:0001912 positive regulation of leukocyte mediated cytotoxicity	0.0	False	0		0	0
356	356	GO:0001913 T cell mediated cytotoxicity	0.0	False	0		0	0
357	357	GO:0001914 regulation of T cell mediated cytotoxicity	0.0	False	0		0	0
358	358	GO:0001915 negative regulation of T cell mediated cytotoxicity	0.0	False	0		0	0
359	359	GO:0001916 positive regulation of T cell mediated cytotoxicity	0.0	False	0		0	0
360	360	GO:0001919 regulation of receptor recycling	0.0	False	0		0	0
361	361	GO:0001920 negative regulation of receptor recycling	0.0	False	0		0	0
362	362	GO:0001921 positive regulation of receptor recycling	0.0	False	0		0	0
363	363	GO:0001922 B-1 B cell homeostasis	0.0	False	0		0	0
364	364	GO:0001923 B-1 B cell differentiation	0.0	False	0		0	0
365	365	GO:0001928 regulation of exocyst assembly	0.0	False	0		0	0
366	366	GO:0001932 regulation of protein phosphorylation	0.0	False	0		0	0
367	367	GO:0001933 negative regulation of protein phosphorylation	0.0	False	0		0	0
368	368	GO:0001934 positive regulation of protein phosphorylation	70.0	False	6	[61  5  1  1  1  1]	1	0
369	369	GO:0001935 endothelial cell proliferation	0.0	False	0		0	0
370	370	GO:0001936 regulation of endothelial cell proliferation	0.0	False	0		0	0
371	371	GO:0001937 negative regulation of endothelial cell proliferation	0.0	False	0		0	0
372	372	GO:0001938 positive regulation of endothelial cell proliferation	7.0	False	0		0	0
373	373	GO:0001941 postsynaptic membrane organization	0.0	False	0		0	0
374	374	GO:0001942 hair follicle development	0.0	False	0		0	0
375	375	GO:0001944 vasculature development	0.0	False	0		0	0
376	376	GO:0001945 lymph vessel development	0.0	False	0		0	0
377	377	GO:0001946 lymphangiogenesis	0.0	False	0		0	0
378	378	GO:0001947 heart looping	0.0	False	0		0	0
379	379	GO:0001949 sebaceous gland cell differentiation	0.0	False	0		0	0
380	380	GO:0001951 intestinal D-glucose absorption	0.0	False	0		0	0
381	381	GO:0001952 regulation of cell-matrix adhesion	0.0	False	0		0	0
382	382	GO:0001953 negative regulation of cell-matrix adhesion	0.0	False	0		0	0
383	383	GO:0001954 positive regulation of cell-matrix adhesion	0.0	False	0		0	0
384	384	GO:0001955 blood vessel maturation	0.0	False	0		0	0
385	385	GO:0001956 positive regulation of neurotransmitter secretion	0.0	False	0		0	0
386	386	GO:0001957 intramembranous ossification	0.0	False	0		0	0
387	387	GO:0001958 endochondral ossification	0.0	False	0		0	0
388	388	GO:0001959 regulation of cytokine-mediated signaling pathway	0.0	False	0		0	0
389	389	GO:0001960 negative regulation of cytokine-mediated signaling pathway	0.0	False	0		0	0
390	390	GO:0001961 positive regulation of cytokine-mediated signaling pathway	0.0	False	0		0	0
391	391	GO:0001963 synaptic transmission, dopaminergic	0.0	False	0		0	0
392	392	GO:0001964 startle response	0.0	False	0		0	0
393	393	GO:0001966 thigmotaxis	0.0	False	0		0	0
394	394	GO:0001967 suckling behavior	0.0	False	0		0	0
395	395	GO:0001970 positive regulation of activation of membrane attack complex	0.0	False	0		0	0
396	396	GO:0001971 negative regulation of activation of membrane attack complex	0.0	False	0		0	0
397	397	GO:0001973 G protein-coupled adenosine receptor signaling pathway	0.0	False	0		0	0
398	398	GO:0001974 blood vessel remodeling	0.0	False	0		0	0
399	399	GO:0001975 response to amphetamine	0.0	False	0		0	0
400	400	GO:0001976 nervous system process involved in regulation of systemic arterial blood pressure	0.0	False	0		0	0
401	401	GO:0001977 renal system process involved in regulation of blood volume	0.0	False	0		0	0
402	402	GO:0001980 regulation of systemic arterial blood pressure by ischemic conditions	0.0	False	0		0	0
403	403	GO:0001984 artery vasodilation involved in baroreceptor response to increased systemic arterial blood pressure	0.0	False	0		0	0
404	404	GO:0001985 negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure	0.0	False	0		0	0
405	405	GO:0001990 regulation of systemic arterial blood pressure by hormone	0.0	False	0		0	0
406	406	GO:0001991 regulation of systemic arterial blood pressure by circulatory renin-angiotensin	0.0	False	0		0	0
407	407	GO:0001992 regulation of systemic arterial blood pressure by vasopressin	0.0	False	0		0	0
408	408	GO:0001994 norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure	0.0	False	0		0	0
409	409	GO:0001996 positive regulation of heart rate by epinephrine-norepinephrine	0.0	False	0		0	0
410	410	GO:0001997 positive regulation of the force of heart contraction by epinephrine-norepinephrine	0.0	False	0		0	0
411	411	GO:0001998 angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure	0.0	False	0		0	0
412	412	GO:0002001 renin secretion into blood stream	0.0	False	0		0	0
413	413	GO:0002003 angiotensin maturation	0.0	False	0		0	0
414	414	GO:0002007 detection of hypoxic conditions in blood by chemoreceptor signaling	0.0	False	0		0	0
415	415	GO:0002009 morphogenesis of an epithelium	1.0	False	0		0	0
416	416	GO:0002011 morphogenesis of an epithelial sheet	0.0	False	0		0	0
417	417	GO:0002016 regulation of blood volume by renin-angiotensin	0.0	False	0		0	0
418	418	GO:0002017 regulation of blood volume by renal aldosterone	0.0	False	0		0	0
419	419	GO:0002018 renin-angiotensin regulation of aldosterone production	0.0	False	0		0	0
420	420	GO:0002019 regulation of renal output by angiotensin	0.0	False	0		0	0
421	421	GO:0002021 response to dietary excess	0.0	False	0		0	0
422	422	GO:0002023 reduction of food intake in response to dietary excess	0.0	False	0		0	0
423	423	GO:0002024 diet induced thermogenesis	0.0	False	0		0	0
424	424	GO:0002025 norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure	0.0	False	0		0	0
425	425	GO:0002026 regulation of the force of heart contraction	0.0	False	0		0	0
426	426	GO:0002027 regulation of heart rate	0.0	False	0		0	0
427	427	GO:0002028 regulation of sodium ion transport	0.0	False	0		0	0
428	428	GO:0002029 desensitization of G protein-coupled receptor signaling pathway	0.0	False	0		0	0
429	429	GO:0002031 G protein-coupled receptor internalization	0.0	False	0		0	0
430	430	GO:0002032 desensitization of G protein-coupled receptor signaling pathway by arrestin	0.0	False	0		0	0
431	431	GO:0002034 maintenance of blood vessel diameter homeostasis by renin-angiotensin	0.0	False	0		0	0
432	432	GO:0002035 brain renin-angiotensin system	0.0	False	0		0	0
433	433	GO:0002037 negative regulation of L-glutamate import across plasma membrane	0.0	False	0		0	0
434	434	GO:0002038 positive regulation of L-glutamate import across plasma membrane	0.0	False	0		0	0
435	435	GO:0002040 sprouting angiogenesis	0.0	False	0		0	0
436	436	GO:0002041 intussusceptive angiogenesis	0.0	False	0		0	0
437	437	GO:0002042 cell migration involved in sprouting angiogenesis	0.0	False	0		0	0
438	438	GO:0002043 blood vessel endothelial cell proliferation involved in sprouting angiogenesis	0.0	False	0		0	0
439	439	GO:0002051 osteoblast fate commitment	0.0	False	0		0	0
440	440	GO:0002052 positive regulation of neuroblast proliferation	0.0	False	0		0	0
441	441	GO:0002053 positive regulation of mesenchymal cell proliferation	0.0	False	0		0	0
442	442	GO:0002062 chondrocyte differentiation	0.0	False	0		0	0
443	443	GO:0002063 chondrocyte development	0.0	False	0		0	0
444	444	GO:0002064 epithelial cell development	6.0	False	0		0	0
445	445	GO:0002065 columnar/cuboidal epithelial cell differentiation	0.0	False	0		0	0
446	446	GO:0002066 columnar/cuboidal epithelial cell development	0.0	False	0		0	0
447	447	GO:0002067 glandular epithelial cell differentiation	0.0	False	0		0	0
448	448	GO:0002068 glandular epithelial cell development	0.0	False	0		0	0
449	449	GO:0002069 columnar/cuboidal epithelial cell maturation	0.0	False	0		0	0
450	450	GO:0002070 epithelial cell maturation	0.0	False	0		0	0
451	451	GO:0002071 glandular epithelial cell maturation	0.0	False	0		0	0
452	452	GO:0002072 optic cup morphogenesis involved in camera-type eye development	0.0	False	0		0	0
453	453	GO:0002074 extraocular skeletal muscle development	0.0	False	0		0	0
454	454	GO:0002076 osteoblast development	0.0	False	0		0	0
455	455	GO:0002077 acrosome matrix dispersal	0.0	False	0		0	0
456	456	GO:0002082 regulation of oxidative phosphorylation	0.0	False	0		0	0
457	457	GO:0002084 protein depalmitoylation	0.0	False	0		0	0
458	458	GO:0002085 inhibition of neuroepithelial cell differentiation	0.0	False	0		0	0
459	459	GO:0002086 diaphragm contraction	0.0	False	0		0	0
460	460	GO:0002087 regulation of respiratory gaseous exchange by nervous system process	0.0	False	0		0	0
461	461	GO:0002088 lens development in camera-type eye	0.0	False	0		0	0
462	462	GO:0002089 lens morphogenesis in camera-type eye	0.0	False	0		0	0
463	463	GO:0002090 regulation of receptor internalization	0.0	False	0		0	0
464	464	GO:0002091 negative regulation of receptor internalization	0.0	False	0		0	0
465	465	GO:0002092 positive regulation of receptor internalization	0.0	False	0		0	0
466	466	GO:0002093 auditory receptor cell morphogenesis	0.0	False	0		0	0
467	467	GO:0002097 tRNA wobble base modification	193.0	True	1	[193]	1	28
468	468	GO:0002098 tRNA wobble uridine modification	4.0	False	0		0	0
469	469	GO:0002100 tRNA wobble adenosine to inosine editing	0.0	False	0		0	0
470	470	GO:0002101 tRNA wobble cytosine modification	0.0	False	0		0	0
471	471	GO:0002115 store-operated calcium entry	0.0	False	0		0	0
472	472	GO:0002118 aggressive behavior	0.0	False	0		0	0
473	473	GO:0002121 inter-male aggressive behavior	0.0	False	0		0	0
474	474	GO:0002125 maternal aggressive behavior	0.0	False	0		0	0
475	475	GO:0002127 tRNA wobble base cytosine methylation	0.0	False	0		0	0
476	476	GO:0002128 tRNA nucleoside ribose methylation	0.0	False	0		0	0
477	477	GO:0002138 retinoic acid biosynthetic process	0.0	False	0		0	0
478	478	GO:0002143 tRNA wobble position uridine thiolation	0.0	False	0		0	0
479	479	GO:0002149 hypochlorous acid biosynthetic process	0.0	False	0		0	0
480	480	GO:0002152 bile acid conjugation	0.0	False	0		0	0
481	481	GO:0002154 thyroid hormone mediated signaling pathway	0.0	False	0		0	0
482	482	GO:0002155 regulation of thyroid hormone mediated signaling pathway	0.0	False	0		0	0
483	483	GO:0002158 osteoclast proliferation	0.0	False	0		0	0
484	484	GO:0002159 desmosome assembly	0.0	False	0		0	0
485	485	GO:0002175 protein localization to paranode region of axon	0.0	False	0		0	0
486	486	GO:0002176 male germ cell proliferation	0.0	False	0		0	0
487	487	GO:0002181 cytoplasmic translation	109.0	True	1	[109]	1	2
488	488	GO:0002182 cytoplasmic translational elongation	0.0	False	0		0	0
489	489	GO:0002183 cytoplasmic translational initiation	0.0	False	0		0	0
490	490	GO:0002184 cytoplasmic translational termination	0.0	False	0		0	0
491	491	GO:0002188 translation reinitiation	0.0	False	0		0	0
492	492	GO:0002190 cap-independent translational initiation	0.0	False	0		0	0
493	493	GO:0002191 cap-dependent translational initiation	0.0	False	0		0	0
494	494	GO:0002192 IRES-dependent translational initiation of linear mRNA	0.0	False	0		0	0
495	495	GO:0002194 hepatocyte cell migration	0.0	False	0		0	0
496	496	GO:0002200 somatic diversification of immune receptors	17.0	False	17	[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	0	0
497	497	GO:0002204 somatic recombination of immunoglobulin genes involved in immune response	32.0	True	1	[32]	1	0
498	498	GO:0002209 behavioral defense response	0.0	False	0		0	0
499	499	GO:0002215 defense response to nematode	0.0	False	0		0	0
500	500	GO:0002218 activation of innate immune response	0.0	False	0		0	0
501	501	GO:0002220 innate immune response activating cell surface receptor signaling pathway	0.0	False	0		0	0
502	502	GO:0002221 pattern recognition receptor signaling pathway	0.0	False	0		0	0
503	503	GO:0002222 stimulatory killer cell immunoglobulin-like receptor signaling pathway	0.0	False	0		0	0
504	504	GO:0002223 stimulatory C-type lectin receptor signaling pathway	0.0	False	0		0	0
505	505	GO:0002224 toll-like receptor signaling pathway	0.0	False	0		0	0
506	506	GO:0002225 positive regulation of antimicrobial peptide production	0.0	False	0		0	0
507	507	GO:0002227 innate immune response in mucosa	0.0	False	0		0	0
508	508	GO:0002228 natural killer cell mediated immunity	0.0	False	0		0	0
509	509	GO:0002230 positive regulation of defense response to virus by host	0.0	False	0		0	0
510	510	GO:0002232 leukocyte chemotaxis involved in inflammatory response	0.0	False	0		0	0
511	511	GO:0002237 response to molecule of bacterial origin	0.0	False	0		0	0
512	512	GO:0002238 response to molecule of fungal origin	0.0	False	0		0	0
513	513	GO:0002244 hematopoietic progenitor cell differentiation	0.0	False	0		0	0
514	514	GO:0002246 wound healing involved in inflammatory response	0.0	False	0		0	0
515	515	GO:0002248 connective tissue replacement involved in inflammatory response wound healing	0.0	False	0		0	0
516	516	GO:0002250 adaptive immune response	0.0	False	0		0	0
517	517	GO:0002251 organ or tissue specific immune response	0.0	False	0		0	0
518	518	GO:0002252 immune effector process	0.0	False	0		0	0
519	519	GO:0002253 activation of immune response	0.0	False	0		0	0
520	520	GO:0002254 kinin cascade	0.0	False	0		0	0
521	521	GO:0002260 lymphocyte homeostasis	0.0	False	0		0	0
522	522	GO:0002262 myeloid cell homeostasis	0.0	False	0		0	0
523	523	GO:0002263 cell activation involved in immune response	0.0	False	0		0	0
524	524	GO:0002264 endothelial cell activation involved in immune response	0.0	False	0		0	0
525	525	GO:0002265 astrocyte activation involved in immune response	0.0	False	0		0	0
526	526	GO:0002266 follicular dendritic cell activation	0.0	False	0		0	0
527	527	GO:0002268 follicular dendritic cell differentiation	0.0	False	0		0	0
528	528	GO:0002269 leukocyte activation involved in inflammatory response	0.0	False	0		0	0
529	529	GO:0002270 plasmacytoid dendritic cell activation	0.0	False	0		0	0
530	530	GO:0002273 plasmacytoid dendritic cell differentiation	0.0	False	0		0	0
531	531	GO:0002274 myeloid leukocyte activation	0.0	False	0		0	0
532	532	GO:0002275 myeloid cell activation involved in immune response	0.0	False	0		0	0
533	533	GO:0002276 basophil activation involved in immune response	0.0	False	0		0	0
534	534	GO:0002277 myeloid dendritic cell activation involved in immune response	0.0	False	0		0	0
535	535	GO:0002280 monocyte activation involved in immune response	0.0	False	0		0	0
536	536	GO:0002281 macrophage activation involved in immune response	0.0	False	0		0	0
537	537	GO:0002282 microglial cell activation involved in immune response	0.0	False	0		0	0
538	538	GO:0002283 neutrophil activation involved in immune response	0.0	False	0		0	0
539	539	GO:0002286 T cell activation involved in immune response	0.0	False	0		0	0
540	540	GO:0002291 T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	0.0	False	0		0	0
541	541	GO:0002292 T cell differentiation involved in immune response	0.0	False	0		0	0
542	542	GO:0002294 CD4-positive, alpha-beta T cell differentiation involved in immune response	0.0	False	0		0	0
543	543	GO:0002295 T-helper cell lineage commitment	0.0	False	0		0	0
544	544	GO:0002296 T-helper 1 cell lineage commitment	0.0	False	0		0	0
545	545	GO:0002300 CD8-positive, alpha-beta intraepithelial T cell differentiation	0.0	False	0		0	0
546	546	GO:0002302 CD8-positive, alpha-beta T cell differentiation involved in immune response	0.0	False	0		0	0
547	547	GO:0002304 gamma-delta intraepithelial T cell differentiation	0.0	False	0		0	0
548	548	GO:0002305 CD8-positive, gamma-delta intraepithelial T cell differentiation	0.0	False	0		0	0
549	549	GO:0002309 T cell proliferation involved in immune response	0.0	False	0		0	0
550	550	GO:0002312 B cell activation involved in immune response	0.0	False	0		0	0
551	551	GO:0002313 mature B cell differentiation involved in immune response	0.0	False	0		0	0
552	552	GO:0002314 germinal center B cell differentiation	0.0	False	0		0	0
553	553	GO:0002315 marginal zone B cell differentiation	0.0	False	0		0	0
554	554	GO:0002316 follicular B cell differentiation	0.0	False	0		0	0
555	555	GO:0002317 plasma cell differentiation	0.0	False	0		0	0
556	556	GO:0002318 myeloid progenitor cell differentiation	0.0	False	0		0	0
557	557	GO:0002319 memory B cell differentiation	0.0	False	0		0	0
558	558	GO:0002320 lymphoid progenitor cell differentiation	0.0	False	0		0	0
559	559	GO:0002322 B cell proliferation involved in immune response	0.0	False	0		0	0
560	560	GO:0002323 natural killer cell activation involved in immune response	0.0	False	0		0	0
561	561	GO:0002326 B cell lineage commitment	0.0	False	0		0	0
562	562	GO:0002327 immature B cell differentiation	0.0	False	0		0	0
563	563	GO:0002328 pro-B cell differentiation	0.0	False	0		0	0
564	564	GO:0002329 pre-B cell differentiation	0.0	False	0		0	0
565	565	GO:0002331 pre-B cell allelic exclusion	0.0	False	0		0	0
566	566	GO:0002332 transitional stage B cell differentiation	0.0	False	0		0	0
567	567	GO:0002333 transitional one stage B cell differentiation	0.0	False	0		0	0
568	568	GO:0002334 transitional two stage B cell differentiation	0.0	False	0		0	0
569	569	GO:0002335 mature B cell differentiation	0.0	False	0		0	0
570	570	GO:0002336 B-1 B cell lineage commitment	0.0	False	0		0	0
571	571	GO:0002337 B-1a B cell differentiation	0.0	False	0		0	0
572	572	GO:0002339 B cell selection	0.0	False	0		0	0
573	573	GO:0002343 peripheral B cell selection	0.0	False	0		0	0
574	574	GO:0002344 B cell affinity maturation	0.0	False	0		0	0
575	575	GO:0002347 response to tumor cell	0.0	False	0		0	0
576	576	GO:0002352 B cell negative selection	0.0	False	0		0	0
577	577	GO:0002353 plasma kallikrein-kinin cascade	0.0	False	0		0	0
578	578	GO:0002355 detection of tumor cell	0.0	False	0		0	0
579	579	GO:0002357 defense response to tumor cell	0.0	False	0		0	0
580	580	GO:0002358 B cell homeostatic proliferation	0.0	False	0		0	0
