"","ID","Name","Length","AUPRC_depmap","AUPRC_gin","AUPRC_bionic","subtract_bionic_depmap_auprc","subtract_bionic_gin_auprc","subtract_depmap_gin_auprc","Fraction_mito","Mito_genes","Fraction_essential","Essential_genes"
"179",306,"Ribosome, cytoplasmic",81,0.1968,0.0576,0.2335,0.0367,0.1759,0.1392,0,"",0.703703703703704,"RPLP2;RPLP0;RPS17;RPS2;RPL7;RPL17;RPS3;RPS12;RPL13;RPL10;RPL12;RPL9;RPL4;RPS19;RPL3;RPL35;RPL27A;RPL5;RPS9;RPL14;RPS20;RPS3A;RPL26;RPL15;RPL27;RPL37A;RPL37;RPS8;RPS15A;RPS16;RPS14;RPS18;RPS29;RPS13;RPS11;RPL7A;RPS4X;RPL23A;RPS6;RPL23;RPS15;RPS24;RPS25;RPS28;FAU;RPL31;RPL10A;RPL32;RPL11;RPL8;RPS27A;RPL38;RPL24;RPL19;RPL18A;RPL18;RPL36"
"180",308,"60S ribosomal subunit, cytoplasmic",48,0.1432,0.0509,0.2784,0.1352,0.2275,0.0923,0,"",0.6875,"RPLP2;RPLP0;RPL7;RPL17;RPL13;RPL10;RPL12;RPL9;RPL4;RPL3;RPL35;RPL27A;RPL5;RPL14;RPL26;RPL15;RPL27;RPL37A;RPL37;RPL7A;RPL23A;RPL23;RPL31;RPL10A;RPL32;RPL11;RPL8;RPL38;RPL24;RPL19;RPL18A;RPL18;RPL36"
"181",310,"Cell cycle kinase complex CDC2",6,0.0022,0.0013,8e-04,-0.0014,-5e-04,9e-04,0,"",0.333333333333333,"CDK1;PCNA"
"182",311,"Cell cycle kinase complex CDK2",4,4e-04,7e-04,6e-04,2e-04,-1e-04,-3e-04,0,"",0.25,"PCNA"
"183",312,"Cell cycle kinase complex CDK4",4,0.0071,8e-04,0.0175,0.0104,0.0167,0.0063,0,"",0.25,"PCNA"
"184",313,"Cell cycle kinase complex CDK5",5,5e-04,6e-04,7e-04,2e-04,1e-04,-9.99999999999999e-05,0,"",0.2,"PCNA"
"185",314,"PCNA-p21 complex",2,0.001,0.0015,5e-04,-5e-04,-0.001,-5e-04,0,"",0.5,"PCNA"
"186",315,"28S ribosomal subunit, mitochondrial",30,0.3621,0.0901,0.2896,-0.0725,0.1995,0.272,1,"MRPS12;MRPS14;DAP3;MRPS22;MRPS25;MRPS10;MRPS35;MRPS5;MRPS36;MRPS11;MRPS15;MRPS21;MRPS34;MRPS6;MRPS9;MRPS27;MRPS31;MRPS24;MRPS26;MRPS30;MRPS18A;MRPS33;MRPS28;MRPS17;MRPS7;MRPS2;MRPS16;MRPS18C;MRPS23;MRPS18B",0,""
"187",320,"55S ribosome, mitochondrial",78,0.5767,0.1601,0.4144,-0.1623,0.2543,0.4166,1,"MRPS12;MRPS14;MRPL33;MRPL3;MRPL19;DAP3;MRPL12;MRPS22;MRPS25;MRPS10;MRPS35;MRPS5;MRPS36;MRPS11;MRPS15;MRPS21;MRPS34;MRPS6;MRPS9;LACTB;MRPL28;MRPL49;MRPL23;MRPL51;MRPL2;MRPL54;MRPL14;MRPL21;MRPL55;MRPL10;MRPL52;MRPL41;MRPL50;MRPL43;MRPL30;MRPS27;MRPS31;MRPL24;MRPL38;MRPS24;MRPL53;MRPL48;MRPL34;MRPL45;MRPL32;MRPL20;MRPL13;MRPL9;MRPL4;MRPL1;MRPS26;MRPL37;MRPL18;MRPL46;MRPL44;MRPL47;MRPS30;MRPL40;MRPL17;MRPS18A;MRPL22;MRPL16;MRPL39;MRPL35;MRPL15;MRPL36;MRPL27;MRPS33;MRPS28;MRPS17;MRPS7;MRPS2;MRPL11;MRPS16;MRPS18C;MRPS23;MRPS18B;MRPL42",0.0256410256410256,"MRPL33;MRPL21"
"188",322,"DNA-PK-Ku complex",3,5e-04,7e-04,1e-04,-4e-04,-6e-04,-2e-04,0,"",0.333333333333333,"XRCC6"
"189",324,"39S ribosomal subunit, mitochondrial",48,0.4907,0.1167,0.3721,-0.1186,0.2554,0.374,1,"MRPL33;MRPL3;MRPL19;MRPL12;LACTB;MRPL28;MRPL49;MRPL23;MRPL51;MRPL2;MRPL54;MRPL14;MRPL21;MRPL55;MRPL10;MRPL52;MRPL41;MRPL50;MRPL43;MRPL30;MRPL24;MRPL38;MRPL53;MRPL48;MRPL34;MRPL45;MRPL32;MRPL20;MRPL13;MRPL9;MRPL4;MRPL1;MRPL37;MRPL18;MRPL46;MRPL44;MRPL47;MRPL40;MRPL17;MRPL22;MRPL16;MRPL39;MRPL35;MRPL15;MRPL36;MRPL27;MRPL11;MRPL42",0.0416666666666667,"MRPL33;MRPL21"
"190",328,"Ku antigen complex",2,5e-04,7e-04,1e-04,-4e-04,-6e-04,-2e-04,0,"",0.5,"XRCC6"
"191",330,"PSF-p54(nrb) complex",2,0.0021,0.0227,0,-0.0021,-0.0227,-0.0206,0,"",0.5,"SFPQ"
"192",331,"MRN complex (MRE11-RAD50-NBN complex)",3,0,0.024,0.0565,0.0565,0.0325,-0.024,0,"",0,""
"193",335,"p54(nrb)-PSF-matrin3 complex",3,0.004,0.0239,0.0771,0.0731,0.0532,-0.0199,0,"",0.333333333333333,"SFPQ"
"194",336,"DNA ligase IV-XRCC4-AHNK complex",3,4e-04,3e-04,0.0066,0.0062,0.0063,1e-04,0,"",0,""
"195",338,"40S ribosomal subunit, cytoplasmic",31,0.1279,0.0405,0.1429,0.015,0.1024,0.0874,0,"",0.774193548387097,"RPS17;RPS2;RPS3;RPS12;RPS19;RPS9;RPS20;RPS3A;RPS8;RPS15A;RPS16;RPS14;RPS18;RPS29;RPS13;RPS11;RPS4X;RPS6;RPS15;RPS24;RPS25;RPS28;FAU;RPS27A"
"196",343,"Sarcoglycan-sarcospan complex SG-SPN",5,4e-04,5e-04,6e-04,2e-04,9.99999999999999e-05,-1e-04,0,"",0,""
"197",344,"DNA ligase IV-XRCC4 complex",2,0,0,0,0,0,0,0,"",0,""
"198",345,"DNA ligase IV-XRCC4 complex",2,0,0,0,0,0,0,0,"",0,""
"199",348,"DNA ligase IV-XRCC4 complex",2,0,0,0,0,0,0,0,"",0,""
"200",350,"DNA ligase IV-XRCC4-PNK complex",3,0.0084,3e-04,0.0025,-0.0059,0.0022,0.0081,0,"",0,""
"201",351,"Spliceosome",143,0.0669,0.0339,0.033,-0.0339,-0.000899999999999998,0.033,0,"",0.517482517482518,"DDX3X;DHX15;HTATSF1;NUDT21;SF3B1;SNRNP200;PRPF6;LUC7L3;SLU7;SYF2;SNRNP70;SNRPC;SNRPA1;SNRPB;U2AF2;EIF4A3;BUD31;MTREX;RBM25;NCBP2;MFAP1;SNU13;SNRPE;SNRPF;SNRPG;LSM3;LSM6;SNRPD1;SNRPD2;SNRPD3;TXNL4A;SRSF3;SRSF2;SRSF11;SRSF1;NCBP1;SF3A3;IK;SF3B2;SNW1;RBM39;DHX8;EFTUD2;SF3B3;SF3B4;SF3A2;SF3A1;SF1;SRSF7;SMU1;THOC7;PRPF8;CACTIN;SNRNP27;PRPF31;PPWD1;THOC1;RBM17;THOC3;CDC5L;DDX23;CRNKL1;CWC22;XAB2;RBM22;PUF60;DDX41;LSM7;ISY1;PRPF19;WBP11;LSM2;PAXBP1;RBM8A"
"202",352,"DNA ligase IV-XRCC4 complex",2,0,0,0,0,0,0,0,"",0,""
"203",353,"DNA ligase IV-condensin complex",3,0.0057,4e-04,3e-04,-0.0054,-1e-04,0.0053,0,"",0.666666666666667,"SMC2;SMC4"
"204",354,"DNA ligase IV-XRCC4 complex",2,0,0,0,0,0,0,0,"",0,""
"205",355,"DNA-PK-Ku complex",3,5e-04,7e-04,1e-04,-4e-04,-6e-04,-2e-04,0,"",0.333333333333333,"XRCC6"
"206",356,"DNA-PK-Ku complex",3,5e-04,7e-04,1e-04,-4e-04,-6e-04,-2e-04,0,"",0.333333333333333,"XRCC6"
"207",357,"DNA-PK-Ku complex",3,5e-04,7e-04,1e-04,-4e-04,-6e-04,-2e-04,0,"",0.333333333333333,"XRCC6"
"208",359,"DNA ligase IV-XRCC4-XLF complex",3,0.0626,0.1735,0.6667,0.6041,0.4932,-0.1109,0,"",0,""
"209",362,"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex",4,0.0027,6e-04,0.003,3e-04,0.0024,0.0021,0.5,"POLB;LIG3",0,""
"210",363,"DNA ligase III-XRCC1 complex",2,0.0016,1e-04,2e-04,-0.0014,1e-04,0.0015,0.5,"LIG3",0,""
"211",365,"DNA ligase III-XRCC1 complex",2,0.0016,1e-04,2e-04,-0.0014,1e-04,0.0015,0.5,"LIG3",0,""
"212",368,"ERCC1-ERCC4-MSH2 complex",3,0.0212,3e-04,0.0421,0.0209,0.0418,0.0209,0,"",0,""
"213",369,"MSH2-MSH6-PMS2-MLH1 complex",4,0.0046,0.0029,0.0494,0.0448,0.0465,0.0017,0,"",0,""
"214",370,"MSH2-MSH6-PMS1-MLH1 complex",4,0.0064,0.0027,0.0495,0.0431,0.0468,0.0037,0,"",0,""
"215",374,"MSH2-MSH6 complex",2,0.0385,0,0.25,0.2115,0.25,0.0385,0,"",0,""
"216",375,"MSH2-MSH3 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"217",376,"PCNA-MutS-alpha-MutL-alpha-DNA complex",5,8e-04,0.0016,0.0095,0.0087,0.0079,-8e-04,0,"",0.2,"PCNA"
"218",377,"PCNA-MSH2-MSH6 complex",3,0.001,1e-04,0.0212,0.0202,0.0211,9e-04,0,"",0.333333333333333,"PCNA"
"219",378,"MSH2-MSH3 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"220",379,"MutL-alpha complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"221",380,"MutL-beta complex",2,3e-04,4e-04,4e-04,1e-04,0,-1e-04,0,"",0,""
"222",386,"Ubiquitin E3 ligase (UBADC1, RNF123)",2,0.0019,9e-04,2e-04,-0.0017,-7e-04,0.001,0,"",0,""
"223",387,"MCM complex",6,0.0811,0.0078,0.6346,0.5535,0.6268,0.0733,0,"",0.833333333333333,"MCM4;MCM5;MCM7;MCM2;MCM6"
"224",389,"ORC complex (origin recognition complex)",6,0.1279,0.0221,0.3679,0.24,0.3458,0.1058,0,"",0.166666666666667,"ORC6"
"225",390,"Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1)",3,4e-04,0.0012,7e-04,3e-04,-5e-04,-8e-04,0,"",0.333333333333333,"CUL1"
"226",391,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)",3,0.0031,9e-04,0.0282,0.0251,0.0273,0.0022,0,"",0.333333333333333,"DDB1"
"227",393,"Succinyl-CoA synthetase, GDP-forming",2,1e-04,1e-04,8e-04,7e-04,7e-04,0,1,"SUCLG1;SUCLG2",0,""
"228",394,"Succinyl-CoA synthetase, ADP-forming",2,0,0,0,0,0,0,1,"SUCLG1;SUCLA2",0,""
"229",407,"Guanylyl cyclase, soluble (GUCY1A2, GUCY1B3)",2,NA,0.0023,1e-04,NA,-0.0022,NA,0,"",0,""
"230",408,"Guanylyl cyclase, soluble (GUCY1A3, GUCY1B3)",2,NA,1e-04,0.006,NA,0.0059,NA,0,"",0,""
"231",415,"EXO1-MLH1-PMS2 complex",3,4e-04,5e-04,3e-04,-1e-04,-2e-04,-1e-04,0,"",0,""
"232",419,"Farnesyltransferase",2,0,9e-04,0,0,-9e-04,-9e-04,0,"",0.5,"FNTB"
"233",422,"Beta-dystroglycan-caveolin-3 complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"234",423,"EXO1-MLH1-PMS2 complex",3,4e-04,5e-04,3e-04,-1e-04,-2e-04,-1e-04,0,"",0,""
"235",424,"EXO1-MLH1-PCNA complex",3,3e-04,6e-04,3e-04,0,-3e-04,-3e-04,0,"",0.333333333333333,"PCNA"
"236",425,"MSH4-MSH5-GPS2 complex",3,2e-04,3e-04,5e-04,3e-04,2e-04,-1e-04,0,"",0,""
"237",426,"Meprin A",2,3e-04,2e-04,1e-04,-2e-04,-1e-04,1e-04,0,"",0,""
"238",429,"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)",2,0,4e-04,0,0,-4e-04,-4e-04,0,"",0,""
"239",430,"18S U11/U12 snRNP",24,0.0301,0.0046,0.0213,-0.0088,0.0167,0.0255,0,"",0.791666666666667,"DHX15;SF3B1;SNRPB;SNRPE;SNRPF;SNRPG;SNRPD1;SNRPD2;SNRPD3;SF3B2;SF3B3;SF3B4;ZRSR2;SNRNP35;PRPF8;RNPC3;SNRNP25;SF3B5;ZMAT5"
"240",431,"MSH2-MSH6-PMS2-MLH1 complex",4,0.0046,0.0029,0.0494,0.0448,0.0465,0.0017,0,"",0,""
"241",432,"N-NOS-CHIP-HSP70-1 complex",3,3e-04,1e-04,2e-04,-1e-04,1e-04,2e-04,0,"",0,""
"242",433,"BASC complex (BRCA1-associated genome surveillance complex)",12,0.0163,0.0141,0.0088,-0.0075,-0.0053,0.0022,0,"",0.0833333333333333,"RFC2"
"243",434,"BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)",8,0.0022,0.0025,0.0038,0.0016,0.0013,-3e-04,0,"",0.125,"RFC2"
"244",435,"BASC (Ab 81) complex (BRCA1-associated genome surveillance complex)",6,0.0012,0.0022,9e-04,-3e-04,-0.0013,-0.001,0,"",0.166666666666667,"RFC2"
"245",436,"BASC (Ab C-20) complex (BRCA1-associated genome surveillance complex)",3,3e-04,0.004,4e-04,1e-04,-0.0036,-0.0037,0,"",0,""
"246",438,"GCN5-TRRAP histone acetyltransferase complex",10,0.0246,0.0026,0.0596,0.035,0.057,0.022,0,"",0.1,"TRRAP"
"247",441,"TFTC-type histone acetyl transferase complex",11,0.1573,0.0689,0.1833,0.026,0.1144,0.0884,0.0909090909090909,"MED1",0.181818181818182,"MED17;TRRAP"
"248",443,"BP-SMAD complex",8,0.001,0.001,0.0013,3e-04,3e-04,0,0,"",0.125,"PSMC3"
"249",445,"TFTC complex (TATA-binding protein-free TAF-II-containing complex)",16,0.0697,0.0124,0.1844,0.1147,0.172,0.0573,0,"",0.3125,"TAF6;SF3B3;TAF5;TAF7;TRRAP"
"250",455,"TFTC complex (TATA-binding protein-free TAF-II-containing complex)",16,0.0697,0.0124,0.1844,0.1147,0.172,0.0573,0,"",0.3125,"TAF6;SF3B3;TAF5;TAF7;TRRAP"
"251",456,"TFTC complex (TATA-binding protein-free TAF-II-containing complex)",16,0.0697,0.0124,0.1844,0.1147,0.172,0.0573,0,"",0.3125,"TAF6;SF3B3;TAF5;TAF7;TRRAP"
"252",460,"CRB1-MPP5-INADL complex",3,0.0836,2e-04,4e-04,-0.0832,2e-04,0.0834,0,"",0,""
"253",461,"MPP4-MPP5-CRB1 complex",3,3e-04,4e-04,4e-04,1e-04,0,-1e-04,0,"",0,""
"254",462,"TFTC complex (TATA-binding protein-free TAF-II-containing complex)",16,0.0697,0.0124,0.1844,0.1147,0.172,0.0573,0,"",0.3125,"TAF6;SF3B3;TAF5;TAF7;TRRAP"
"255",463,"TFIID complex",11,0.1229,0.0295,0.3265,0.2036,0.297,0.0934,0,"",0.272727272727273,"TAF6;TAF5;TAF7"
"256",466,"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)",4,0.7232,0.01,0.8075,0.0843,0.7975,0.7132,0,"",0,""
"257",467,"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)",4,0.0056,0.0087,5e-04,-0.0051,-0.0082,-0.0031,0,"",0,""
"258",468,"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)",4,0.364,0.0079,0.3336,-0.0304,0.3257,0.3561,0,"",0,""
"259",469,"TFIID-beta complex",12,0.1044,0.0299,0.3074,0.203,0.2775,0.0745,0,"",0.25,"TAF6;TAF5;TAF7"
"260",470,"TFTC complex (TATA-binding protein-free TAF-II-containing complex)",17,0.0671,0.0136,0.2007,0.1336,0.1871,0.0535,0,"",0.294117647058824,"TAF6;SF3B3;TAF5;TAF7;TRRAP"
"261",471,"PCAF complex",10,0.0626,0.0084,0.0771,0.0145,0.0687,0.0542,0,"",0.1,"TRRAP"
"262",472,"Prolyl 4-hydroxylase (alpha(I)-type)",2,2e-04,1e-04,3e-04,1e-04,2e-04,1e-04,0,"",0,""
"263",474,"Prolyl 4-hydroxylase (alpha(III)-type)",2,5e-04,1e-04,2e-04,-3e-04,1e-04,4e-04,0,"",0,""
"264",475,"STAGA complex",12,0.1866,0.0263,0.2637,0.0771,0.2374,0.1603,0,"",0.166666666666667,"SF3B3;TRRAP"
"265",476,"STAGA complex",13,0.2281,0.0356,0.3099,0.0818,0.2743,0.1925,0,"",0.153846153846154,"SF3B3;TRRAP"
"266",477,"PCAF complex",10,0.0626,0.0084,0.0771,0.0145,0.0687,0.0542,0,"",0.1,"TRRAP"
"267",478,"STAGA core complex",3,3e-04,3e-04,0.0113,0.011,0.011,0,0,"",0,""
"268",484,"TFIID complex",11,0.1229,0.0295,0.3265,0.2036,0.297,0.0934,0,"",0.272727272727273,"TAF6;TAF5;TAF7"
"269",485,"TFIID complex, B-cell specific",12,0.1015,0.0252,0.269,0.1675,0.2438,0.0763,0,"",0.25,"TAF6;TAF5;TAF7"
"270",486,"WIP-WASp-actin-myosin-IIa complex",6,0.01,0.0104,0.045,0.035,0.0346,-0.000399999999999999,0,"",0,""
"271",489,"TFIIA complex",2,0.0094,4e-04,0.0714,0.062,0.071,0.009,0,"",0.5,"GTF2A2"
"272",490,"TFIIA complex",2,0.0094,4e-04,0.0714,0.062,0.071,0.009,0,"",0.5,"GTF2A2"
"273",492,"DA complex",15,0.1436,0.0553,0.2802,0.1366,0.2249,0.0883,0,"",0.266666666666667,"TAF6;GTF2A2;TAF5;TAF7"
"274",493,"DAB complex",16,0.0817,0.0487,0.2449,0.1632,0.1962,0.033,0,"",0.3125,"TAF6;GTF2A2;GTF2B;TAF5;TAF7"
"275",497,"TAF4-TAF12 subcomplex of TFIID complex",2,0.1,0.0111,0,-0.1,-0.0111,0.0889,0,"",0,""
"276",508,"TFIID complex",10,0.106,0.0364,0.2767,0.1707,0.2403,0.0696,0,"",0.3,"TAF6;TAF5;TAF7"
"277",509,"TFIID complex",12,0.1025,0.0248,0.2726,0.1701,0.2478,0.0777,0,"",0.25,"TAF6;TAF5;TAF7"
"278",513,"TFTC complex (TATA-binding protein-free TAF-II-containing complex)",17,0.0622,0.0119,0.1633,0.1011,0.1514,0.0503,0,"",0.294117647058824,"TAF6;SF3B3;TAF5;TAF7;TRRAP"
"279",514,"TFIID-beta complex",12,0.1005,0.0249,0.2729,0.1724,0.248,0.0756,0,"",0.25,"TAF6;TAF5;TAF7"
"280",517,"AKAP5-PRKAR2A-PPP3CA complex",3,4e-04,3e-04,5e-04,1e-04,2e-04,1e-04,0,"",0,""
"281",518,"AKAP250-PKA-PDE4D complex",3,7e-04,7e-04,2e-04,-5e-04,-5e-04,0,0.333333333333333,"PRKACA",0,""
"282",519,"AMY-1-S-AKAP84-RII-beta complex",3,3e-04,4e-04,0.0048,0.0045,0.0044,-1e-04,0.333333333333333,"AKAP1",0,""
"283",520,"KCNQ1 macromolecular complex",5,6e-04,0.0013,5e-04,-9.99999999999999e-05,-8e-04,-7e-04,0.2,"PRKACA",0,""
"284",521,"Polycystin-1-E-cadherin-beta-catenin complex",3,2e-04,2e-04,9e-04,7e-04,7e-04,0,0,"",0,""
"285",522,"Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex",4,4e-04,3e-04,7e-04,3e-04,4e-04,1e-04,0,"",0,""
"286",525,"TIP60 histone acetylase complex",5,0.0038,0.0085,0.0011,-0.0027,-0.0074,-0.0047,0,"",0.8,"ACTL6A;RUVBL2;RUVBL1;TRRAP"
"287",527,"TRPC3-TRPC4 channel complex, redox-sensitive",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"288",528,"NuA4/Tip60-HAT complex",15,0.0155,0.0231,0.0766,0.0611,0.0535,-0.0076,0,"",0.4,"ACTL6A;EP400;DMAP1;RUVBL2;RUVBL1;TRRAP"
"289",529,"NuA4/Tip60-HAT complex",16,0.0156,0.0207,0.082,0.0664,0.0613,-0.0051,0,"",0.375,"ACTL6A;EP400;DMAP1;RUVBL2;RUVBL1;TRRAP"
"290",531,"XPA-ERCC1-ERCC4 complex",3,0.021,7e-04,0.0425,0.0215,0.0418,0.0203,0,"",0,""
"291",533,"IMP3-IMP4-MPP10 complex",3,0.0035,0.0027,0.0838,0.0803,0.0811,8e-04,0,"",0.666666666666667,"IMP4;IMP3"
"292",535,"TRAP complex",16,0.0983,0.042,0.1162,0.0179,0.0742,0.0563,0.0625,"MED1",0.1875,"MED6;MED4;MED17"
"293",536,"TRPC1-TRPC3-TRPC7 complex",3,4e-04,3e-04,2e-04,-2e-04,-1e-04,1e-04,0,"",0,""
"294",541,"IGF1-IGFBP3-ALS complex",3,2e-04,6e-04,5e-04,3e-04,-9.99999999999999e-05,-4e-04,0,"",0,""
"295",547,"SMCC complex",14,0.0954,0.0451,0.1356,0.0402,0.0905,0.0503,0.0714285714285714,"MED1",0.214285714285714,"MED6;MED4;MED17"
"296",548,"DRIP complex",14,0.121,0.0483,0.1932,0.0722,0.1449,0.0727,0.0714285714285714,"MED1",0.214285714285714,"MED6;MED4;MED17"
"297",549,"DRIP complex",14,0.121,0.0483,0.1932,0.0722,0.1449,0.0727,0.0714285714285714,"MED1",0.214285714285714,"MED6;MED4;MED17"
"298",550,"NOS3-CAV1-NOSTRIN complex",3,3e-04,3e-04,2e-04,-1e-04,-1e-04,0,0,"",0,""
"299",551,"core-histone (H2A/H2B/H3/H4)-TDIF2-TDT complex",6,0.0236,5e-04,0.0295,0.0059,0.029,0.0231,0,"",0,""
"300",552,"IFNAR1-IFNAR2-IFNB1 complex",3,3e-04,6e-04,0.0339,0.0336,0.0333,-3e-04,0,"",0,""
"301",553,"RHOA-IP3R-TRPC1 complex",3,3e-04,4e-04,0.0034,0.0031,0.003,-1e-04,0,"",0,""
"302",554,"PBAF complex (Polybromo- and BAF containing complex)",10,0.1231,0.1893,0.405,0.2819,0.2157,-0.0662,0,"",0.2,"ACTL6A;SMARCB1"
"303",555,"BAF complex",9,0.2347,0.2408,0.5776,0.3429,0.3368,-0.00609999999999999,0,"",0.222222222222222,"ACTL6A;SMARCB1"
"304",556,"PBAF complex (Polybromo- and BAF containing complex)",9,0.1297,0.2333,0.3703,0.2406,0.137,-0.1036,0,"",0.222222222222222,"ACTL6A;SMARCB1"
"305",557,"TRP1-G alpha-11-IP3R3-CAV1 signaling complex",4,4e-04,4e-04,8e-04,4e-04,4e-04,0,0,"",0,""
"306",558,"Channel complex TRPM6-TRPM7",2,2e-04,1e-04,2e-04,0,1e-04,1e-04,0,"",0,""
"307",559,"Decapping complex",5,0.3719,0.3594,0.4167,0.0448,0.0573,0.0125,0,"",0,""
"308",561,"LSm1-7 complex",7,0.0364,0.0044,0.3245,0.2881,0.3201,0.032,0,"",0.571428571428571,"LSM3;LSM6;LSM7;LSM2"
"309",562,"LSm2-8 complex",7,0.0706,0.0064,0.5986,0.528,0.5922,0.0642,0,"",0.714285714285714,"LSM8;LSM3;LSM6;LSM7;LSM2"
"310",563,"F1F0-ATP synthase, mitochondrial",16,NA,0.4649,0.3723,NA,-0.0926,NA,0.9375,"ATP5H;ATP5L;MT-ATP6;MT-ATP8;ATP5G1;ATP5B;ATP5J;ATP5F1;ATP5A1;ATP5D;ATP5C1;ATP5O;ATP5J2;ATP5E;ATP5I",0,""
"311",564,"BAF complex",8,0.1851,0.1607,0.3237,0.1386,0.163,0.0244,0,"",0.25,"ACTL6A;SMARCB1"
"312",565,"PBAF complex (Polybromo- and BAF containing complex)",9,0.1297,0.2333,0.3703,0.2406,0.137,-0.1036,0,"",0.222222222222222,"ACTL6A;SMARCB1"
"313",566,"BAF complex",9,0.1966,0.207,0.4052,0.2086,0.1982,-0.0104,0,"",0.222222222222222,"ACTL6A;SMARCB1"
"314",570,"p300-CBP-p270-SWI/SNF complex",7,0.1335,0.2327,0.442,0.3085,0.2093,-0.0992,0.142857142857143,"CREBBP",0.142857142857143,"SMARCB1"
"315",571,"p300-CBP-p270 complex",3,0.0171,2e-04,2e-04,-0.0169,0,0.0169,0.333333333333333,"CREBBP",0,""
"316",575,"ABIN2-NFKB1-MAP3K8 complex",3,0.001,2e-04,5e-04,-5e-04,3e-04,8e-04,0,"",0,""
"317",577,"FHL2-p53-HIPK2 complex",3,0.0034,2e-04,9e-04,-0.0025,7e-04,0.0032,0,"",0,""
"318",585,"Mi2/NuRD-BCL6-MTA3 complex",5,0.0066,0.0014,0.017,0.0104,0.0156,0.0052,0,"",0.2,"CHD4"
"319",587,"NuRD.1 complex",8,0.0089,0.0078,0.0192,0.0103,0.0114,0.0011,0,"",0.125,"CHD4"
"320",591,"SAP complex (Sin3-associated protein complex)",8,0.0242,0.0079,0.121,0.0968,0.1131,0.0163,0,"",0,""
"321",592,"SAP complex (Sin3-associated protein complex)",9,0.0948,0.0074,0.1695,0.0747,0.1621,0.0874,0,"",0,""
"322",595,"Kv4.2-DPP10 channel complex",2,1e-04,4e-04,1e-04,0,-3e-04,-3e-04,0,"",0,""
"323",596,"SIN3-HDAC-SAP30-ARID4 complex",7,0.0169,0.0092,0.0618,0.0449,0.0526,0.0077,0,"",0,""
"324",605,"TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial",4,0.0092,0.02,0.1234,0.1142,0.1034,-0.0108,1,"TIMM23;TIMM44;TIMM17B;TIMM17A",0,""
"325",610,"MSL complex",4,0.0117,6e-04,0.0218,0.0101,0.0212,0.0111,0,"",0,""
"326",612,"CTF18-CTF8-DCC1 complex",3,0.6667,0.0333,0.3222,-0.3445,0.2889,0.6334,0,"",0,""
"327",613,"CTF18-CTF8-DCC1-RFC3 complex",4,0.4636,0.0189,0.3612,-0.1024,0.3423,0.4447,0,"",0.25,"RFC3"
"328",614,"NRD complex (Nucleosome remodeling and deacetylation complex)",7,0.003,0.0058,0.0081,0.0051,0.0023,-0.0028,0,"",0.142857142857143,"CHD4"
"329",615,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)",3,9e-04,0.0021,0.0032,0.0023,0.0011,-0.0012,0,"",0.333333333333333,"CUL1"
"330",617,"CASK-LIN7C-APBA1 complex",3,2e-04,0.0031,2e-04,0,-0.0029,-0.0029,0,"",0,""
"331",618,"MRN complex (MRE11-RAD50-NBN complex)",3,0,0.024,0.0565,0.0565,0.0325,-0.024,0,"",0,""
"332",619,"MRE11A-RAD50-NBN-TRF2 complex",4,0.0557,0.0122,0.0172,-0.0385,0.005,0.0435,0,"",0.25,"TERF2"
"333",620,"CoREST-HDAC complex",7,0.1207,0.018,0.1353,0.0146,0.1173,0.1027,0,"",0,""
"334",622,"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)",4,0.25,5e-04,2e-04,-0.2498,-3e-04,0.2495,0,"",0.25,"VHL"
"335",623,"TIM (TIM9, TIM10) complex, mitochondrial",2,0,4e-04,0,0,-4e-04,-4e-04,1,"TIMM10;TIMM9",0.5,"TIMM10"
"336",624,"LSD1-CoREST complex",2,0,0,0,0,0,0,0,"",0,""
"337",626,"LSD1 complex",14,0.0314,0.005,0.0492,0.0178,0.0442,0.0264,0,"",0,""
"338",627,"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)",4,2e-04,0.0127,0.0146,0.0144,0.0019,-0.0125,0,"",0.25,"TRRAP"
"339",629,"BLM-TRF2 complex",2,1e-04,1e-04,7e-04,6e-04,6e-04,0,0,"",0,""
"340",631,"Tacc1-chTOG-AuroraA  complex",3,0.0014,3e-04,5e-04,-9e-04,2e-04,0.0011,0,"",0.666666666666667,"AURKA;CKAP5"
